MD,X,Y,Z,ANCC,ASTNU,ASTNL,EGFDU,EGFDL,BUDA,TVT,GR,TVT_input
10674.0,2971726.94,1096123.27,-8443.9,-8415.81,-8547.33,-8631.47,-8749.01,-8793.53,-8903.71,10751.88,103.42481849881554,10751.88
10675.0,2971727.18,1096123.04,-8444.84,-8415.78,-8547.3,-8631.45,-8748.98,-8793.51,-8903.69,10752.85,103.47561654326486,10752.85
10676.0,2971727.43,1096122.81,-8445.78,-8415.76,-8547.28,-8631.43,-8748.96,-8793.48,-8903.66,10753.81,96.1606981425628,10753.81
10677.0,2971727.67,1096122.58,-8446.72,-8415.73,-8547.26,-8631.4,-8748.94,-8793.46,-8903.64,10754.77,83.30879289688482,10754.77
10678.0,2971727.92,1096122.35,-8447.67,-8415.71,-8547.23,-8631.38,-8748.91,-8793.43,-8903.61,10755.740000000002,83.54585043764833,10755.740000000002
10679.0,2971728.16,1096122.12,-8448.61,-8415.69,-8547.21,-8631.35,-8748.89,-8793.41,-8903.59,10756.7,93.16361352005288,10756.7
10680.0,2971728.41,1096121.88,-8449.55,-8415.66,-8547.18,-8631.33,-8748.86,-8793.39,-8903.57,10757.67,,10757.67
10681.0,2971728.66,1096121.65,-8450.48,-8415.64,-8547.16,-8631.31,-8748.84,-8793.36,-8903.54,10758.63,103.06923218767032,10758.63
10682.0,2971728.92,1096121.41,-8451.42,-8415.61,-8547.14,-8631.28,-8748.82,-8793.34,-8903.52,10759.59,102.81524196542372,10759.59
10683.0,2971729.17,1096121.17,-8452.36,-8415.59,-8547.11,-8631.26,-8748.79,-8793.31,-8903.49,10760.56,98.41274477981598,10760.56
10684.0,2971729.43,1096120.93,-8453.3,-8415.57,-8547.09,-8631.23,-8748.77,-8793.29,-8903.47,10761.52,102.01940593571769,10761.52
10685.0,2971729.68,1096120.69,-8454.23,-8415.54,-8547.06,-8631.21,-8748.74,-8793.26,-8903.44,10762.48,100.68172409855224,10762.48
10686.0,2971729.94,1096120.44,-8455.17,-8415.51,-8547.04,-8631.18,-8748.72,-8793.24,-8903.42,10763.44,93.82398809789406,10763.44
10687.0,2971730.2,1096120.2,-8456.1,-8415.49,-8547.01,-8631.16,-8748.69,-8793.21,-8903.39,10764.4,92.48630626072864,10764.4
10688.0,2971730.46,1096119.95,-8457.03,-8415.46,-8546.99,-8631.13,-8748.67,-8793.19,-8903.37,10765.35,95.73738110548511,10765.35
10689.0,2971730.72,1096119.7,-8457.97,-8415.44,-8546.96,-8631.11,-8748.64,-8793.16,-8903.34,10766.31,102.12100202461632,10766.31
10690.0,2971730.98,1096119.45,-8458.9,-8415.41,-8546.93,-8631.08,-8748.61,-8793.14,-8903.32,10767.27,106.16791289907884,10767.27
10691.0,2971731.25,1096119.2,-8459.83,-8415.39,-8546.91,-8631.05,-8748.59,-8793.11,-8903.29,10768.23,96.53321713519114,10768.23
10692.0,2971731.51,1096118.95,-8460.76,-8415.36,-8546.88,-8631.03,-8748.56,-8793.08,-8903.27,10769.18,92.04605654216786,10769.18
10693.0,2971731.78,1096118.7,-8461.69,-8415.34,-8546.86,-8631.0,-8748.54,-8793.06,-8903.24,10770.14,89.77707722343156,10770.14
10694.0,2971732.05,1096118.44,-8462.62,-8415.31,-8546.83,-8630.98,-8748.51,-8793.03,-8903.21,10771.1,86.83079064537101,10771.1
10695.0,2971732.32,1096118.18,-8463.55,-8415.28,-8546.81,-8630.95,-8748.49,-8793.01,-8903.19,10772.05,90.92849956428284,10772.05
10696.0,2971732.59,1096117.93,-8464.48,-8415.26,-8546.78,-8630.92,-8748.46,-8792.98,-8903.16,10773.0,,10773.0
10697.0,2971732.86,1096117.67,-8465.4,-8415.23,-8546.75,-8630.9,-8748.43,-8792.95,-8903.13,10773.96,113.44896593681467,10773.96
10698.0,2971733.13,1096117.41,-8466.33,-8415.2,-8546.72,-8630.87,-8748.41,-8792.93,-8903.11,10774.91,119.84951953742902,10774.91
10699.0,2971733.41,1096117.14,-8467.25,-8415.18,-8546.7,-8630.84,-8748.38,-8792.9,-8903.08,10775.86,,10775.86
10700.0,2971733.68,1096116.88,-8468.18,-8415.15,-8546.67,-8630.82,-8748.35,-8792.87,-8903.05,10776.81,101.52835817270758,10776.81
10701.0,2971733.96,1096116.61,-8469.1,-8415.12,-8546.64,-8630.79,-8748.32,-8792.85,-8903.03,10777.76,102.66284783207574,10777.76
10702.0,2971734.24,1096116.35,-8470.02,-8415.1,-8546.62,-8630.76,-8748.3,-8792.82,-8903.0,10778.71,103.5433472691973,10778.71
10703.0,2971734.52,1096116.08,-8470.95,-8415.07,-8546.59,-8630.74,-8748.27,-8792.79,-8902.97,10779.66,106.84522015840308,10779.66
10704.0,2971734.8,1096115.81,-8471.87,-8415.04,-8546.56,-8630.71,-8748.24,-8792.77,-8902.95,10780.62,140.21953536160635,10780.62
10705.0,2971735.08,1096115.54,-8472.79,-8415.06,-8546.59,-8630.73,-8748.27,-8792.79,-8902.97,10781.51,146.82328114001797,10781.51
10706.0,2971735.36,1096115.27,-8473.71,-8415.09,-8546.61,-8630.75,-8748.29,-8792.81,-8902.99,10782.4,119.62939467814864,10782.4
10707.0,2971735.65,1096114.99,-8474.63,-8415.11,-8546.63,-8630.78,-8748.31,-8792.83,-8903.01,10783.3,103.69574140254524,10783.3
10708.0,2971735.93,1096114.72,-8475.54,-8415.13,-8546.65,-8630.8,-8748.33,-8792.85,-8903.03,10784.19,113.27963912198364,10784.19
10709.0,2971736.22,1096114.44,-8476.46,-8415.15,-8546.68,-8630.82,-8748.36,-8792.88,-8903.06,10785.09,106.15098021759572,10785.09
10710.0,2971736.51,1096114.16,-8477.38,-8415.18,-8546.7,-8630.84,-8748.38,-8792.9,-8903.08,10785.98,103.2893570469507,10785.98
10711.0,2971736.8,1096113.88,-8478.29,-8415.2,-8546.72,-8630.87,-8748.4,-8792.92,-8903.1,10786.88,107.16694110658212,10786.88
10712.0,2971737.09,1096113.6,-8479.21,-8415.22,-8546.74,-8630.89,-8748.42,-8792.94,-8903.12,10787.77,106.21871094352817,10787.77
10713.0,2971737.38,1096113.32,-8480.12,-8415.24,-8546.76,-8630.91,-8748.44,-8792.97,-8903.15,10788.67,108.894074617859,10788.67
10714.0,2971737.68,1096113.04,-8481.03,-8415.26,-8546.79,-8630.93,-8748.47,-8792.99,-8903.17,10789.56,113.85535029240924,10789.56
10715.0,2971737.97,1096112.75,-8481.95,-8415.29,-8546.81,-8630.96,-8748.49,-8793.02,-8903.2,10790.44,121.15333601162824,10790.44
10716.0,2971738.27,1096112.46,-8482.86,-8415.32,-8546.84,-8630.99,-8748.52,-8793.04,-8903.22,10791.320000000002,125.26797761202316,10791.320000000002
10717.0,2971738.56,1096112.18,-8483.77,-8415.35,-8546.87,-8631.02,-8748.55,-8793.07,-8903.25,10792.2,106.6250952991227,10792.2
10718.0,2971738.86,1096111.89,-8484.68,-8415.38,-8546.9,-8631.04,-8748.58,-8793.1,-8903.28,10793.08,94.45049731276902,10793.08
10719.0,2971739.16,1096111.6,-8485.59,-8415.4,-8546.92,-8631.07,-8748.6,-8793.13,-8903.31,10793.96,,10793.96
10720.0,2971739.46,1096111.3,-8486.49,-8415.43,-8546.95,-8631.1,-8748.63,-8793.15,-8903.33,10794.84,104.3222506174202,10794.84
10721.0,2971739.76,1096111.01,-8487.4,-8415.46,-8546.98,-8631.13,-8748.66,-8793.18,-8903.36,10795.72,102.13793470609944,10795.72
10722.0,2971740.07,1096110.72,-8488.31,-8415.49,-8547.01,-8631.15,-8748.69,-8793.21,-8903.39,10796.6,98.15875455756937,10796.6
10723.0,2971740.37,1096110.42,-8489.21,-8415.51,-8547.04,-8631.18,-8748.72,-8793.24,-8903.42,10797.490000000002,103.18776095805204,10797.490000000002
10724.0,2971740.68,1096110.12,-8490.12,-8415.54,-8547.06,-8631.21,-8748.74,-8793.26,-8903.44,10798.37,116.34445447042592,10798.37
10725.0,2971740.98,1096109.82,-8491.02,-8415.57,-8547.09,-8631.24,-8748.77,-8793.29,-8903.47,10799.240000000002,111.9419572848182,10799.240000000002
10726.0,2971741.29,1096109.52,-8491.92,-8415.6,-8547.12,-8631.27,-8748.8,-8793.32,-8903.5,10800.11,,10800.11
10727.0,2971741.6,1096109.22,-8492.82,-8415.63,-8547.15,-8631.29,-8748.83,-8793.35,-8903.53,10800.98,95.65271769806958,10800.98
10728.0,2971741.91,1096108.92,-8493.72,-8415.66,-8547.18,-8631.32,-8748.86,-8793.38,-8903.56,10801.85,96.14376546107968,10801.85
10729.0,2971742.23,1096108.61,-8494.62,-8415.68,-8547.21,-8631.35,-8748.89,-8793.41,-8903.59,10802.72,100.29227242444082,10802.72
10730.0,2971742.54,1096108.3,-8495.52,-8415.71,-8547.24,-8631.38,-8748.92,-8793.44,-8903.62,10803.59,101.66381962457248,10803.59
10731.0,2971742.85,1096108.0,-8496.42,-8415.74,-8547.26,-8631.41,-8748.94,-8793.47,-8903.65,10804.46,109.35125701790288,10804.46
10732.0,2971743.17,1096107.69,-8497.32,-8415.77,-8547.29,-8631.44,-8748.97,-8793.49,-8903.68,10805.33,112.06048605519992,10805.33
10733.0,2971743.49,1096107.38,-8498.21,-8415.8,-8547.32,-8631.47,-8749.0,-8793.52,-8903.7,10806.2,107.8950464103557,10806.2
10734.0,2971743.8,1096107.07,-8499.11,-8415.83,-8547.35,-8631.5,-8749.03,-8793.55,-8903.73,10807.070000000002,102.52738638021088,10807.070000000002
10735.0,2971744.12,1096106.75,-8500.0,-8415.86,-8547.38,-8631.53,-8749.06,-8793.58,-8903.76,10807.93,,10807.93
10736.0,2971744.44,1096106.44,-8500.9,-8415.89,-8547.41,-8631.56,-8749.09,-8793.61,-8903.79,10808.79,111.72183242553784,10808.79
10737.0,2971744.77,1096106.12,-8501.79,-8415.92,-8547.44,-8631.59,-8749.12,-8793.64,-8903.82,10809.65,107.77651763997396,10809.65
10738.0,2971745.09,1096105.8,-8502.68,-8415.95,-8547.47,-8631.62,-8749.15,-8793.67,-8903.85,10810.51,115.44702235182127,10810.51
10739.0,2971745.41,1096105.49,-8503.57,-8415.98,-8547.5,-8631.65,-8749.18,-8793.7,-8903.88,10811.37,122.03383544874976,10811.37
10740.0,2971745.74,1096105.17,-8504.46,-8416.01,-8547.53,-8631.68,-8749.21,-8793.73,-8903.91,10812.23,116.83550223343605,10812.23
10741.0,2971746.07,1096104.84,-8505.35,-8416.04,-8547.56,-8631.71,-8749.24,-8793.76,-8903.94,10813.09,112.38220700337898,10813.09
10742.0,2971746.39,1096104.52,-8506.24,-8416.07,-8547.59,-8631.74,-8749.27,-8793.79,-8903.97,10813.95,116.42911787784148,10813.95
10743.0,2971746.72,1096104.2,-8507.12,-8416.1,-8547.62,-8631.77,-8749.3,-8793.82,-8904.0,10814.81,119.54473127073308,10814.81
10744.0,2971747.05,1096103.87,-8508.01,-8416.13,-8547.65,-8631.8,-8749.33,-8793.85,-8904.03,10815.67,118.8166259669595,10815.67
10745.0,2971747.38,1096103.54,-8508.9,-8416.16,-8547.68,-8631.83,-8749.36,-8793.88,-8904.06,10816.52,117.14029050013194,10816.52
10746.0,2971747.72,1096103.22,-8509.78,-8416.19,-8547.71,-8631.86,-8749.39,-8793.92,-8904.1,10817.37,117.03869441123332,10817.37
10747.0,2971748.05,1096102.89,-8510.66,-8416.22,-8547.74,-8631.89,-8749.43,-8793.95,-8904.13,10818.22,117.0556270927164,10818.22
10748.0,2971748.39,1096102.55,-8511.54,-8416.25,-8547.78,-8631.92,-8749.46,-8793.98,-8904.16,10819.070000000002,110.68893885506832,10819.070000000002
10749.0,2971748.72,1096102.22,-8512.43,-8416.29,-8547.81,-8631.95,-8749.49,-8794.01,-8904.19,10819.92,114.05854247020652,10819.92
10750.0,2971749.06,1096101.89,-8513.31,-8416.32,-8547.84,-8631.98,-8749.52,-8794.04,-8904.22,10820.77,119.51086590776688,10820.77
10751.0,2971749.4,1096101.55,-8514.18,-8416.35,-8547.87,-8632.02,-8749.55,-8794.07,-8904.25,10821.62,118.8166259669595,10821.62
10752.0,2971749.74,1096101.22,-8515.06,-8416.38,-8547.9,-8632.05,-8749.58,-8794.1,-8904.28,10822.47,116.987896366784,10822.47
10753.0,2971750.08,1096100.88,-8515.94,-8416.41,-8547.93,-8632.08,-8749.61,-8794.13,-8904.31,10823.320000000002,115.7856759814834,10823.320000000002
10754.0,2971750.42,1096100.54,-8516.82,-8416.44,-8547.96,-8632.11,-8749.64,-8794.17,-8904.35,10824.17,113.39816789236538,10824.17
10755.0,2971750.77,1096100.2,-8517.69,-8416.47,-8548.0,-8632.14,-8749.68,-8794.2,-8904.38,10825.0,105.0503559211938,10825.0
10756.0,2971751.11,1096099.86,-8518.56,-8416.51,-8548.03,-8632.17,-8749.71,-8794.23,-8904.41,10825.84,107.6071908251429,10825.84
10757.0,2971751.46,1096099.51,-8519.44,-8416.54,-8548.06,-8632.21,-8749.74,-8794.26,-8904.44,10826.68,111.92502460333507,10826.68
10758.0,2971751.81,1096099.17,-8520.31,-8416.57,-8548.09,-8632.24,-8749.77,-8794.3,-8904.48,10827.52,113.973879062791,10827.52
10759.0,2971752.15,1096098.82,-8521.18,-8416.6,-8548.13,-8632.27,-8749.81,-8794.33,-8904.51,10828.36,116.95403100381776,10828.36
10760.0,2971752.5,1096098.47,-8522.05,-8416.64,-8548.16,-8632.3,-8749.84,-8794.36,-8904.54,10829.19,119.34153909293582,10829.19
10761.0,2971752.85,1096098.12,-8522.92,-8416.67,-8548.19,-8632.34,-8749.87,-8794.39,-8904.57,10830.03,115.41315698885506,10830.03
10762.0,2971753.21,1096097.77,-8523.79,-8416.7,-8548.22,-8632.37,-8749.9,-8794.42,-8904.61,10830.87,109.70684332904813,10830.87
10763.0,2971753.56,1096097.42,-8524.65,-8416.73,-8548.26,-8632.4,-8749.94,-8794.46,-8904.64,10831.71,118.66423183361157,10831.71
10764.0,2971753.91,1096097.07,-8525.52,-8416.77,-8548.29,-8632.43,-8749.97,-8794.49,-8904.67,10832.55,119.39233713738514,10832.55
10765.0,2971754.27,1096096.72,-8526.39,-8416.8,-8548.32,-8632.47,-8750.0,-8794.52,-8904.7,10833.37,116.86936759640224,10833.37
10766.0,2971754.63,1096096.36,-8527.25,-8416.83,-8548.36,-8632.5,-8750.04,-8794.56,-8904.74,10834.2,120.69615361158436,10834.2
10767.0,2971754.98,1096096.0,-8528.11,-8416.87,-8548.39,-8632.53,-8750.07,-8794.59,-8904.77,10835.03,127.57082229372568,10835.03
10768.0,2971755.34,1096095.64,-8528.97,-8416.9,-8548.42,-8632.57,-8750.1,-8794.62,-8904.8,10835.85,131.12668540517805,10835.85
10769.0,2971755.7,1096095.29,-8529.83,-8416.93,-8548.46,-8632.6,-8750.14,-8794.66,-8904.84,10836.68,126.62259213067168,10836.68
10770.0,2971756.06,1096094.92,-8530.69,-8416.97,-8548.49,-8632.64,-8750.17,-8794.69,-8904.87,10837.51,122.67727734510784,10837.51
10771.0,2971756.43,1096094.56,-8531.55,-8417.0,-8548.52,-8632.67,-8750.2,-8794.73,-8904.91,10838.33,112.99178353677082,10838.33
10772.0,2971756.79,1096094.2,-8532.41,-8417.04,-8548.56,-8632.7,-8750.24,-8794.76,-8904.94,10839.16,,10839.16
10773.0,2971757.16,1096093.83,-8533.27,-8417.07,-8548.59,-8632.74,-8750.27,-8794.79,-8904.97,10839.990000000002,107.72571959552464,10839.990000000002
10774.0,2971757.52,1096093.47,-8534.12,-8417.1,-8548.62,-8632.77,-8750.3,-8794.83,-8905.01,10840.81,107.26853719548076,10840.81
10775.0,2971757.89,1096093.1,-8534.98,-8417.14,-8548.66,-8632.8,-8750.34,-8794.86,-8905.04,10841.63,113.85535029240924,10841.63
10776.0,2971758.26,1096092.73,-8535.83,-8417.17,-8548.69,-8632.84,-8750.37,-8794.9,-8905.08,10842.45,114.70198436656456,10842.45
10777.0,2971758.63,1096092.36,-8536.68,-8417.21,-8548.73,-8632.87,-8750.41,-8794.93,-8905.11,10843.26,112.83938940342286,10843.26
10778.0,2971759.0,1096091.99,-8537.53,-8417.24,-8548.76,-8632.91,-8750.44,-8794.96,-8905.14,10844.08,111.48477488477432,10844.08
10779.0,2971759.37,1096091.62,-8538.39,-8417.28,-8548.8,-8632.94,-8750.48,-8795.0,-8905.18,10844.9,111.06145784769666,10844.9
10780.0,2971759.74,1096091.24,-8539.24,-8417.31,-8548.83,-8632.98,-8750.51,-8795.03,-8905.21,10845.71,115.34542626292264,10845.71
10781.0,2971760.11,1096090.87,-8540.09,-8417.34,-8548.87,-8633.01,-8750.55,-8795.07,-8905.25,10846.53,118.3255782039494,10846.53
10782.0,2971760.48,1096090.5,-8540.94,-8417.38,-8548.9,-8633.05,-8750.58,-8795.1,-8905.28,10847.35,117.51280949276033,10847.35
10783.0,2971760.85,1096090.12,-8541.79,-8417.41,-8548.94,-8633.08,-8750.62,-8795.14,-8905.32,10848.16,118.24091479653389,10848.16
10784.0,2971761.23,1096089.75,-8542.64,-8417.45,-8548.97,-8633.12,-8750.65,-8795.17,-8905.35,10848.98,116.88630027788535,10848.98
10785.0,2971761.6,1096089.37,-8543.48,-8417.47,-8548.99,-8633.14,-8750.67,-8795.19,-8905.37,10849.81,117.85146312242242,10849.81
10786.0,2971761.97,1096089.0,-8544.33,-8417.49,-8549.01,-8633.15,-8750.69,-8795.21,-8905.39,10850.63,135.81703817599862,10850.63
10787.0,2971762.34,1096088.62,-8545.18,-8417.51,-8549.03,-8633.17,-8750.71,-8795.23,-8905.41,10851.46,143.19968730263312,10851.46
10788.0,2971762.72,1096088.24,-8546.03,-8417.53,-8549.05,-8633.19,-8750.73,-8795.25,-8905.43,10852.29,,10852.29
10789.0,2971763.09,1096087.87,-8546.88,-8417.54,-8549.07,-8633.21,-8750.75,-8795.27,-8905.45,10853.12,105.3212788249235,10853.12
10790.0,2971763.46,1096087.49,-8547.72,-8417.56,-8549.09,-8633.23,-8750.77,-8795.29,-8905.47,10853.95,94.60289144611696,10853.95
10791.0,2971763.84,1096087.11,-8548.57,-8417.58,-8549.11,-8633.25,-8750.79,-8795.31,-8905.49,10854.78,84.98512836371238,10854.78
10792.0,2971764.21,1096086.73,-8549.42,-8417.6,-8549.12,-8633.27,-8750.8,-8795.33,-8905.51,10855.6,85.73016634896906,10855.6
10793.0,2971764.58,1096086.35,-8550.26,-8417.62,-8549.14,-8633.29,-8750.82,-8795.35,-8905.53,10856.43,85.83176243786771,10856.43
10794.0,2971764.96,1096085.97,-8551.11,-8417.64,-8549.16,-8633.31,-8750.84,-8795.36,-8905.54,10857.26,81.15834234853025,10857.26
10795.0,2971765.33,1096085.59,-8551.96,-8417.66,-8549.18,-8633.33,-8750.86,-8795.38,-8905.56,10858.09,78.88936302979398,10858.09
10796.0,2971765.71,1096085.21,-8552.8,-8417.68,-8549.2,-8633.34,-8750.88,-8795.4,-8905.58,10858.91,79.05868984462504,10858.91
10797.0,2971766.08,1096084.83,-8553.64,-8417.69,-8549.21,-8633.36,-8750.9,-8795.42,-8905.6,10859.740000000002,80.10851609657766,10859.740000000002
10798.0,2971766.46,1096084.45,-8554.49,-8417.71,-8549.23,-8633.38,-8750.91,-8795.43,-8905.61,10860.570000000002,80.31170827437492,10860.570000000002
10799.0,2971766.83,1096084.06,-8555.33,-8417.73,-8549.25,-8633.4,-8750.93,-8795.45,-8905.63,10861.39,85.84869511935082,10861.39
10800.0,2971767.21,1096083.68,-8556.18,-8417.74,-8549.27,-8633.41,-8750.95,-8795.47,-8905.65,10862.22,87.28797304541489,10862.22
10801.0,2971767.58,1096083.3,-8557.02,-8417.76,-8549.28,-8633.43,-8750.96,-8795.49,-8905.67,10863.05,80.19317950399319,10863.05
10802.0,2971767.96,1096082.91,-8557.86,-8417.78,-8549.3,-8633.45,-8750.98,-8795.5,-8905.68,10863.87,79.73599710394932,10863.87
10803.0,2971768.34,1096082.53,-8558.71,-8417.8,-8549.32,-8633.46,-8751.0,-8795.52,-8905.7,10864.7,,10864.7
10804.0,2971768.71,1096082.14,-8559.55,-8417.81,-8549.34,-8633.48,-8751.02,-8795.54,-8905.72,10865.53,93.75625737196164,10865.53
10805.0,2971769.09,1096081.75,-8560.39,-8417.83,-8549.35,-8633.5,-8751.03,-8795.56,-8905.74,10866.35,102.070203980167,10866.35
10806.0,2971769.47,1096081.37,-8561.23,-8417.85,-8549.37,-8633.52,-8751.05,-8795.57,-8905.75,10867.17,99.09005203914025,10867.17
10807.0,2971769.84,1096080.98,-8562.07,-8417.87,-8549.39,-8633.53,-8751.07,-8795.59,-8905.77,10867.990000000002,94.1626417275562,10867.990000000002
10808.0,2971770.22,1096080.59,-8562.91,-8417.88,-8549.41,-8633.55,-8751.09,-8795.61,-8905.79,10868.820000000002,96.12683277959655,10868.820000000002
10809.0,2971770.6,1096080.2,-8563.75,-8417.9,-8549.42,-8633.57,-8751.1,-8795.63,-8905.81,10869.64,97.87089897235656,10869.64
10810.0,2971770.98,1096079.82,-8564.59,-8417.92,-8549.44,-8633.59,-8751.12,-8795.64,-8905.82,10870.46,91.67353754953952,10870.46
10811.0,2971771.36,1096079.43,-8565.43,-8417.94,-8549.46,-8633.6,-8751.14,-8795.66,-8905.84,10871.28,93.53613251268123,10871.28
10812.0,2971771.74,1096079.04,-8566.27,-8417.95,-8549.48,-8633.62,-8751.16,-8795.68,-8905.86,10872.11,110.1301603661258,10872.11
10813.0,2971772.11,1096078.64,-8567.11,-8417.97,-8549.49,-8633.64,-8751.17,-8795.69,-8905.88,10872.93,112.7377933145242,10872.93
10814.0,2971772.49,1096078.25,-8567.95,-8417.99,-8549.51,-8633.66,-8751.19,-8795.71,-8905.89,10873.75,99.42870566880237,10873.75
10815.0,2971772.87,1096077.86,-8568.79,-8418.01,-8549.53,-8633.67,-8751.21,-8795.73,-8905.91,10874.570000000002,,10874.570000000002
10816.0,2971773.25,1096077.47,-8569.63,-8418.02,-8549.55,-8633.69,-8751.23,-8795.75,-8905.93,10875.39,93.34987301636708,10875.39
10817.0,2971773.63,1096077.08,-8570.46,-8418.04,-8549.56,-8633.71,-8751.24,-8795.77,-8905.95,10876.21,91.6227395050902,10876.21
10818.0,2971774.01,1096076.68,-8571.3,-8418.06,-8549.58,-8633.73,-8751.26,-8795.78,-8905.96,10877.03,93.63772860157988,10877.03
10819.0,2971774.39,1096076.29,-8572.14,-8418.08,-8549.6,-8633.74,-8751.28,-8795.8,-8905.98,10877.85,94.80608362391423,10877.85
10820.0,2971774.77,1096075.9,-8572.97,-8418.1,-8549.62,-8633.76,-8751.3,-8795.82,-8906.0,10878.67,91.31795123839426,10878.67
10821.0,2971775.15,1096075.5,-8573.81,-8418.11,-8549.63,-8633.78,-8751.31,-8795.84,-8906.02,10879.490000000002,91.3856819643267,10879.490000000002
10822.0,2971775.53,1096075.1,-8574.65,-8418.13,-8549.65,-8633.8,-8751.33,-8795.85,-8906.03,10880.3,96.43162104629248,10880.3
10823.0,2971775.92,1096074.71,-8575.48,-8418.15,-8549.67,-8633.82,-8751.35,-8795.87,-8906.05,10881.12,95.61885233510336,10881.12
10824.0,2971776.3,1096074.31,-8576.32,-8418.17,-8549.69,-8633.83,-8751.37,-8795.89,-8906.07,10881.94,94.58595876463386,10881.94
10825.0,2971776.68,1096073.91,-8577.15,-8418.18,-8549.71,-8633.85,-8751.39,-8795.91,-8906.09,10882.76,95.99137132773173,10882.76
10826.0,2971777.06,1096073.52,-8577.99,-8418.2,-8549.72,-8633.87,-8751.4,-8795.92,-8906.11,10883.570000000002,92.01219117920164,10883.570000000002
10827.0,2971777.44,1096073.12,-8578.82,-8418.22,-8549.74,-8633.89,-8751.42,-8795.94,-8906.12,10884.39,86.18734874901297,10884.39
10828.0,2971777.82,1096072.72,-8579.65,-8418.24,-8549.76,-8633.9,-8751.44,-8795.96,-8906.14,10885.2,90.23425962347544,10885.2
10829.0,2971778.21,1096072.32,-8580.49,-8418.26,-8549.78,-8633.92,-8751.46,-8795.98,-8906.16,10886.02,93.84092077937716,10886.02
10830.0,2971778.59,1096071.92,-8581.32,-8418.27,-8549.79,-8633.94,-8751.47,-8796.0,-8906.18,10886.83,92.70643112000904,10886.83
10831.0,2971778.97,1096071.52,-8582.15,-8418.29,-8549.81,-8633.96,-8751.49,-8796.01,-8906.19,10887.65,93.28214229043463,10887.65
10832.0,2971779.36,1096071.12,-8582.98,-8418.31,-8549.83,-8633.98,-8751.51,-8796.03,-8906.21,10888.46,96.9734668537519,10888.46
10833.0,2971779.74,1096070.72,-8583.82,-8418.33,-8549.85,-8633.99,-8751.53,-8796.05,-8906.23,10889.28,97.00733221671813,10889.28
10834.0,2971780.12,1096070.32,-8584.65,-8418.34,-8549.87,-8634.01,-8751.55,-8796.07,-8906.25,10890.09,92.63870039407658,10890.09
10835.0,2971780.51,1096069.91,-8585.48,-8418.36,-8549.88,-8634.03,-8751.56,-8796.09,-8906.27,10890.9,83.17333144501997,10890.9
10836.0,2971780.89,1096069.51,-8586.31,-8418.38,-8549.9,-8634.05,-8751.58,-8796.1,-8906.28,10891.72,81.32766916336134,10891.72
10837.0,2971781.28,1096069.11,-8587.14,-8418.4,-8549.92,-8634.07,-8751.6,-8796.12,-8906.3,10892.53,80.17624682251008,10892.53
10838.0,2971781.66,1096068.7,-8587.97,-8418.42,-8549.94,-8634.08,-8751.62,-8796.14,-8906.32,10893.34,78.68617085199669,10893.34
10839.0,2971782.05,1096068.3,-8588.8,-8418.43,-8549.96,-8634.1,-8751.64,-8796.16,-8906.34,10894.15,84.47714791921918,10894.15
10840.0,2971782.43,1096067.89,-8589.63,-8418.45,-8549.97,-8634.12,-8751.65,-8796.18,-8906.36,10894.96,84.96819568222926,10894.96
10841.0,2971782.82,1096067.49,-8590.46,-8418.47,-8549.99,-8634.14,-8751.67,-8796.19,-8906.37,10895.77,93.60386323861368,10895.77
10842.0,2971783.2,1096067.08,-8591.28,-8418.49,-8550.01,-8634.16,-8751.69,-8796.21,-8906.39,10896.58,104.23758721000466,10896.58
